Id,SalePrice
1706,470780.2
1707,225573.25
1708,212315.42
1709,282585.12
1710,209077.56
1711,237487.81
1712,191071.16
1713,232920.02
1714,215278.67
1715,212242.77
1716,194203.48
1717,193159.5
1718,129855.1
1719,183016.12
1720,254617.7
1721,182996.64
1722,126524.59
1723,158853.2
1724,205813.5
1725,248538.84
1726,190199.8
1727,160040.75
1728,175994.75
1729,173989.11
1730,169373.89
1731,127481.86
1732,133507.2
1733,122894.21
1734,128716.26
1735,131835.75
1736,124007.516
1737,370285.8
1738,194171.89
1739,311435.06
1740,213044.72
1741,182853.38
1742,194395.5
1743,197047.05
1744,294878.8
1745,221320.2
1746,222635.44
1747,232707.98
1748,227540.97
1749,148346.94
1750,120624.6
1751,237865.48
1752,117897.62
1753,138494.69
1754,212752.03
1755,164263.6
1756,122706.79
1757,123322.7
1758,157306.44
1759,181171.06
1760,170730.8
1761,149033.58
1762,166029.81
1763,172272.36
1764,113007.13
1765,167196.19
1766,169434.53
1767,214056.45
1768,141227.19
1769,171047.77
1770,143060.55
1771,123502.29
1772,143904.67
1773,153330.89
1774,141502.12
1775,134743.3
1776,147623.97
1777,125143.81
1778,143550.31
1779,117811.21
1780,187910.38
1781,133514.56
1782,92211.38
1783,123289.38
1784,102198.11
1785,108889.44
1786,175322.3
1787,176403.02
1788,43762.32
1789,87937.93
1790,89670.5
1791,145533.53
1792,151435.61
1793,153661.06
1794,153882.06
1795,137796.47
1796,105014.89
1797,104023.414
1798,121027.92
1799,121004.82
1800,125217.125
1801,125352.23
1802,155269.02
1803,158026.36
1804,144342.94
1805,138996.61
1806,114321.555
1807,155729.11
1808,108479.69
1809,130977.1
1810,148679.25
1811,108153.586
1812,112401.445
1813,136342.42
1814,105140.1
1815,62881.75
1816,101636.98
1817,123835.44
1818,130319.66
1819,122078.875
1820,82502.25
1821,113513.9
1822,144378.34
1823,38534.42
1824,126137.71
1825,133436.27
1826,106601.9
1827,111493.59
1828,142947.53
1829,74871.31
1830,174920.05
1831,191281.5
1832,116037.41
1833,141617.33
1834,113780.32
1835,135581.72
1836,119610.87
1837,89752.13
1838,152642.69
1839,93365.57
1840,172581.83
1841,146524.75
1842,83750.82
1843,148321.86
1844,135804.77
1845,143095.03
1846,153051.78
1847,153452.23
1848,50218.547
1849,89513.38
1850,124810.59
1851,151196.47
1852,116950.27
1853,131563.48
1854,182730.1
1855,153964.12
1856,224766.61
1857,176779.12
1858,141974.84
1859,130705.85
1860,164970.11
1861,129866.695
1862,287474.84
1863,272981.75
1864,272981.75
1865,312299.88
1866,307376.78
1867,240335.47
1868,297826.62
1869,191024.6
1870,249779.05
1871,220696.25
1872,164537.58
1873,232309.56
1874,139968.33
1875,208358.33
1876,187198.2
1877,202036.48
1878,213444.28
1879,137415.5
1880,140146.83
1881,208344.95
1882,243243.8
1883,195277.1
1884,199856.83
1885,243782.47
1886,277261.7
1887,200479.36
1888,265002.3
1889,163188.03
1890,133411.34
1891,143634.08
1892,120320.83
1893,127949.88
1894,129720.27
1895,147445.3
1896,135088.4
1897,150106.42
1898,107897.28
1899,152343.78
1900,186093.4
1901,194962.08
1902,152371.23
1903,245225.12
1904,146994.17
1905,207431.58
1906,190140.28
1907,273903.2
1908,124183.2
1909,139687.9
1910,129040.87
1911,236348.38
1912,239930.33
1913,137401.9
1914,43833.344
1915,307914.16
1916,75606.984
1917,252810.16
1918,141323.73
1919,160778.72
1920,149949.11
1921,385626.53
1922,305824.22
1923,210012.22
1924,213005.8
1925,202876.25
1926,367814.78
1927,131034.92
1928,153746.47
1929,124734.69
1930,125438.805
1931,146147.89
1932,148413.47
1933,156244.47
1934,188667.34
1935,166639.7
1936,193297.95
1937,180846.94
1938,183987.84
1939,240505.39
1940,177957.27
1941,180004.1
1942,190852.78
1943,191682.55
1944,312545.2
1945,374585.25
1946,157451.92
1947,360261.22
1948,209701.05
1949,224698.81
1950,180102.25
1951,259575.34
1952,213883.02
1953,177778.67
1954,212741.19
1955,129786.414
1956,309404.5
1957,161312.64
1958,319628.75
1959,131347.28
1960,103756.195
1961,131812.08
1962,103947.91
1963,111275.38
1964,122267.72
1965,153255.5
1966,166742.39
1967,292299.75
1968,454486.53
1969,380474.03
1970,460320.78
1971,494356.22
1972,384032.38
1973,272418.34
1974,309589.72
1975,403744.06
1976,274512.9
1977,360393.4
1978,379390.12
1979,334175.97
1980,193175.19
1981,331596.53
1982,237733.98
1983,207483.4
1984,165161.66
1985,205245.64
1986,208827.6
1987,185098.22
1988,169967.5
1989,185536.36
1990,210526.97
1991,215032.25
1992,218013.23
1993,167334.47
1994,255993.48
1995,188187.44
1996,246392.81
1997,275268.88
1998,350246.34
1999,246815.25
2000,295710.16
2001,262099.31
2002,232788.33
2003,234709.98
2004,229438.5
2005,238943.67
2006,227751.36
2007,244675.81
2008,211845.34
2009,182926.16
2010,181506.34
2011,140315.39
2012,187675.81
2013,183192.84
2014,185392.89
2015,202501.53
2016,190488.39
2017,194933.47
2018,121813.234
2019,132385.92
2020,106061.43
2021,126132.93
2022,198599.47
2023,147553.33
2024,238030.64
2025,385434.4
2026,174245.02
2027,162612.66
2028,167522.23
2029,197043.8
2030,266715.9
2031,250404.2
2032,275120.4
2033,264761.72
2034,182086.39
2035,222195.78
2036,192394.6
2037,194821.23
2038,304359.62
2039,213638.9
2040,450223.2
2041,270085.22
2042,208256.72
2043,158685.84
2044,186935.03
2045,203646.45
2046,149528.52
2047,141886.81
2048,141684.23
2049,152569.86
2050,179373.19
2051,121433.125
2052,137621.31
2053,147266.06
2054,82667.72
2055,117570.086
2056,128370.17
2057,127770.11
2058,213288.44
2059,141095.86
2060,154032.44
2061,170936.08
2062,132197.7
2063,110514.836
2064,140644.16
2065,146326.48
2066,171169.16
2067,125428.195
2068,139865.0
2069,77680.8
2070,102399.99
2071,98649.78
2072,98259.266
2073,131994.72
2074,195612.38
2075,142797.02
2076,130808.51
2077,149338.95
2078,129823.586
2079,131393.62
2080,122623.195
2081,122127.57
2082,122898.6
2083,153512.84
2084,112965.82
2085,148089.33
2086,85425.35
2087,122886.26
2088,100822.08
2089,96395.45
2090,145871.34
2091,141992.28
2092,147362.44
2093,142912.84
2094,137265.47
2095,164429.98
2096,79060.09
2097,90917.875
2098,150445.95
2099,51949.97
2100,114672.78
2101,110287.76
2102,147502.05
2103,105067.46
2104,128322.77
2105,116812.4
2106,61941.277
2107,276770.3
2108,114125.48
2109,107164.016
2110,128113.375
2111,157793.16
2112,128813.9
2113,133045.7
2114,99165.4
2115,159563.06
2116,106348.65
2117,146051.48
2118,137864.1
2119,109705.87
2120,114059.73
2121,89805.39
2122,104282.76
2123,95375.63
2124,171451.56
2125,133145.72
2126,166059.56
2127,177544.22
2128,137171.52
2129,118354.35
2130,154150.95
2131,178923.3
2132,114864.1
2133,119455.28
2134,130357.4
2135,99598.62
2136,82044.81
2137,98521.25
2138,136727.25
2139,165631.64
2140,113876.16
2141,136251.8
2142,129840.12
2143,143987.9
2144,115643.07
2145,135116.19
2146,140296.42
2147,162381.2
2148,127966.06
2149,138731.45
2150,244272.89
2151,141727.69
2152,195424.8
2153,157896.52
2154,108263.734
2155,138290.95
2156,243162.72
2157,213761.28
2158,238007.86
2159,205669.22
2160,166149.81
2161,256418.11
2162,447926.28
2163,320449.38
2164,259566.97
2165,184459.22
2166,150819.64
2167,206981.03
2168,197833.55
2169,188599.38
2170,224197.78
2171,132287.55
2172,130506.22
2173,144723.58
2174,229845.36
2175,300003.2
2176,303506.22
2177,242780.56
2178,194970.73
2179,136288.45
2180,208812.8
2181,185179.22
2182,212628.55
2183,196154.39
2184,128165.42
2185,97658.445
2186,158681.27
2187,145133.14
2188,154438.8
2189,189991.34
2190,76598.44
2191,76583.36
2192,88961.35
2193,99657.9
2194,100729.35
2195,110842.99
2196,118425.76
2197,136743.23
2198,163531.73
2199,174922.88
2200,144537.05
2201,140679.16
2202,226178.4
2203,190937.03
2204,203225.12
2205,129584.73
2206,137164.75
2207,203750.7
2208,208112.3
2209,217492.1
2210,127453.266
2211,130429.43
2212,127040.49
2213,112959.38
2214,158300.97
2215,106880.39
2216,144238.33
2217,62924.28
2218,75579.2
2219,69867.46
2220,101987.4
2221,307248.94
2222,208742.73
2223,270753.75
2224,197657.08
2225,134991.4
2226,171202.47
2227,184667.1
2228,278841.8
2229,226015.0
2230,160681.95
2231,200885.39
2232,184144.25
2233,184671.36
2234,266139.7
2235,195017.0
2236,279688.4
2237,340609.06
2238,202232.38
2239,120655.56
2240,154263.05
2241,158629.66
2242,139233.34
2243,138105.08
2244,103525.33
2245,85830.18
2246,141194.27
2247,89789.78
2248,139691.73
2249,135438.31
2250,137459.97
2251,138021.11
2252,188436.7
2253,166254.16
2254,182730.67
2255,212508.56
2256,183051.53
2257,210059.62
2258,175347.0
2259,172982.94
2260,148239.73
2261,167185.98
2262,197082.14
2263,325811.1
2264,465420.12
2265,169514.72
2266,320594.66
2267,363500.5
2268,363357.16
2269,146416.84
2270,181023.0
2271,218106.7
2272,205796.53
2273,153504.56
2274,167995.7
2275,160639.75
2276,196373.92
2277,191077.53
2278,155184.67
2279,119024.01
2280,102709.52
2281,169118.16
2282,187130.4
2283,93199.66
2284,123356.88
2285,145048.36
2286,142427.69
2287,326053.3
2288,282519.8
2289,394983.7
2290,436406.8
2291,309416.6
2292,384476.34
2293,502876.6
2294,431408.72
2295,454138.56
2296,246316.4
2297,293951.5
2298,264980.06
2299,429945.94
2300,330187.56
2301,232472.83
2302,217865.84
2303,250932.25
2304,224759.03
2305,194172.06
2306,182310.86
2307,182416.38
2308,213083.94
2309,279126.78
2310,211772.33
2311,182508.52
2312,177739.0
2313,172350.39
2314,172909.2
2315,170661.25
2316,187357.36
2317,186410.23
2318,185486.23
2319,174530.33
2320,179624.6
2321,260131.72
2322,171087.52
2323,188581.19
2324,157527.2
2325,204729.47
2326,161780.47
2327,210446.5
2328,226992.88
2329,181351.98
2330,175643.28
2331,319231.28
2332,440350.84
2333,303396.12
2334,237284.98
2335,252248.77
2336,333211.34
2337,208473.06
2338,260551.86
2339,241974.33
2340,397614.62
2341,222614.05
2342,243094.05
2343,219605.11
2344,223559.6
2345,218654.05
2346,204515.44
2347,201754.12
2348,229857.05
2349,171321.81
2350,245447.81
2351,245362.25
2352,259134.44
2353,235609.31
2354,136757.27
2355,169786.97
2356,157570.98
2357,199445.47
2358,193014.69
2359,126282.586
2360,127380.53
2361,136208.5
2362,226528.11
2363,125822.766
2364,155896.36
2365,214702.25
2366,198566.31
2367,233837.62
2368,205886.72
2369,221455.52
2370,189077.56
2371,186402.7
2372,203020.64
2373,287749.12
2374,297196.0
2375,245153.73
2376,284421.84
2377,364578.16
2378,130817.98
2379,184073.33
2380,142097.77
2381,157852.47
2382,194604.33
2383,196688.88
2384,216572.17
2385,158636.73
2386,141593.22
2387,132574.47
2388,108959.29
2389,136800.61
2390,135147.03
2391,128778.53
2392,113774.984
2393,165455.86
2394,147498.34
2395,211963.86
2396,147106.45
2397,184601.02
2398,133145.2
2399,50058.824
2400,57826.51
2401,111631.2
2402,138775.42
2403,137028.28
2404,140035.36
2405,154476.0
2406,138000.14
2407,142090.61
2408,130181.7
2409,132419.48
2410,181205.5
2411,125983.195
2412,141468.14
2413,131122.38
2414,134039.75
2415,136472.27
2416,142297.38
2417,127372.29
2418,120282.87
2419,145745.98
2420,131430.6
2421,147094.5
2422,110153.836
2423,131879.97
2424,155351.6
2425,203016.77
2426,137957.11
2427,126642.48
2428,195929.05
2429,103812.95
2430,127258.695
2431,141648.83
2432,135871.42
2433,145886.97
2434,143396.75
2435,162968.19
2436,102328.96
2437,130179.32
2438,127585.06
2439,105203.586
2440,132880.05
2441,117403.484
2442,107565.92
2443,126461.086
2444,119236.086
2445,84995.93
2446,143125.33
2447,165910.78
2448,145353.97
2449,120651.984
2450,148447.92
2451,130443.18
2452,233090.56
2453,81390.94
2454,128964.36
2455,104257.04
2456,137844.69
2457,135930.03
2458,136619.88
2459,123985.766
2460,159029.69
2461,129639.53
2462,141765.8
2463,130656.86
2464,195286.12
2465,136311.39
2466,110252.86
2467,158438.73
2468,94675.15
2469,92236.39
2470,196065.39
2471,222024.77
2472,208745.95
2473,92939.79
2474,99492.58
2475,196142.92
2476,114230.17
2477,127585.55
2478,170262.94
2479,144388.28
2480,133123.48
2481,131519.58
2482,126450.25
2483,116576.63
2484,124160.92
2485,131408.44
2486,148251.36
2487,227756.0
2488,165120.88
2489,154785.67
2490,142309.73
2491,88659.04
2492,184695.25
2493,158442.89
2494,189526.73
2495,84432.08
2496,231866.28
2497,147229.83
2498,120589.92
2499,85450.14
2500,123729.27
2501,132155.8
2502,158902.8
2503,91624.91
2504,199730.05
2505,212293.42
2506,264298.47
2507,319299.44
2508,276709.53
2509,206463.36
2510,236204.77
2511,173404.53
2512,194426.14
2513,216697.36
2514,246557.02
2515,157576.12
2516,159622.53
2517,140168.05
2518,150782.44
2519,226295.86
2520,211425.47
2521,189917.89
2522,217523.12
2523,133223.83
2524,143425.36
2525,145574.81
2526,141405.62
2527,117501.27
2528,130969.71
2529,130736.09
2530,136767.58
2531,220856.5
2532,215845.3
2533,187851.53
2534,236115.33
2535,302469.6
2536,231689.47
2537,213572.44
2538,177055.08
2539,190504.9
2540,170365.95
2541,182064.36
2542,151109.31
2543,130115.664
2544,129432.74
2545,129163.836
2546,138876.27
2547,137101.75
2548,139255.69
2549,157493.89
2550,305303.7
2551,142987.05
2552,133279.95
2553,77262.36
2554,97074.3
2555,116649.94
2556,107739.01
2557,117007.87
2558,175263.61
2559,161208.36
2560,142763.67
2561,157260.16
2562,135147.97
2563,156308.94
2564,203776.77
2565,138577.52
2566,165206.58
2567,132449.75
2568,233463.66
2569,208116.11
2570,127120.836
2571,156825.56
2572,159738.22
2573,227180.72
2574,259552.14
2575,131391.52
2576,133235.72
2577,158394.34
2578,98440.18
2579,79953.305
2580,144715.47
2581,149722.97
2582,135391.31
2583,264977.9
2584,152389.5
2585,174302.06
2586,190318.03
2587,205708.8
2588,159129.23
2589,148136.83
2590,195810.19
2591,209740.05
2592,218917.02
2593,256016.56
2594,183451.02
2595,205048.1
2596,325401.56
2597,183777.9
2598,263915.75
2599,256421.17
2600,203473.05
2601,145011.5
2602,101313.22
2603,84975.92
2604,84468.266
2605,93610.72
2606,142868.9
2607,185489.48
2608,175573.44
2609,151599.48
2610,108830.26
2611,161927.9
2612,151290.5
2613,134971.86
2614,131269.28
2615,138006.0
2616,140692.61
2617,205934.31
2618,209072.83
2619,206678.2
2620,193313.48
2621,180265.81
2622,185221.03
2623,266082.44
2624,267465.9
2625,278015.4
2626,161759.19
2627,166422.25
2628,454203.56
2629,543776.2
2630,380461.97
2631,440713.97
2632,461936.8
2633,337699.16
2634,383982.3
2635,154517.97
2636,201966.73
2637,178441.62
2638,253641.31
2639,188951.78
2640,152312.12
2641,126000.29
2642,196823.38
2643,115073.76
2644,137369.7
2645,101152.23
2646,99889.766
2647,115890.984
2648,142745.77
2649,124739.0
2650,137171.06
2651,153105.34
2652,439885.72
2653,248969.83
2654,235402.1
2655,379981.2
2656,278713.03
2657,303200.22
2658,260724.95
2659,318434.47
2660,326729.16
2661,336729.4
2662,352322.25
2663,284688.4
2664,268226.03
2665,326528.25
2666,293078.84
2667,161771.03
2668,173136.78
2669,171821.2
2670,280354.53
2671,177194.53
2672,187331.64
2673,206111.1
2674,211021.2
2675,163236.03
2676,184595.8
2677,200394.97
2678,247242.52
2679,296363.66
2680,285875.1
2681,450330.84
2682,409755.28
2683,578836.4
2684,308517.97
2685,404921.4
2686,237583.05
2687,337387.47
2688,230725.67
2689,200969.75
2690,512283.97
2691,187611.75
2692,131093.16
2693,176181.67
2694,127115.914
2695,190228.53
2696,177846.92
2697,190022.1
2698,186970.89
2699,172223.61
2700,158114.53
2701,154610.88
2702,124716.74
2703,122399.58
2704,146619.56
2705,134535.33
2706,114819.95
2707,117334.72
2708,140650.75
2709,95218.23
2710,120865.695
2711,304066.94
2712,422998.75
2713,182023.16
2714,166503.08
2715,189383.69
2716,164100.03
2717,193710.2
2718,232175.72
2719,152182.22
2720,171077.95
2721,136870.83
2722,156877.19
2723,141500.95
2724,129438.53
2725,136906.61
2726,143999.28
2727,178802.02
2728,173444.89
2729,148762.64
2730,140499.62
2731,127709.836
2732,115749.13
2733,161829.5
2734,146163.22
2735,132586.84
2736,135173.27
2737,122977.06
2738,133400.14
2739,162317.48
2740,135867.78
2741,150314.44
2742,151334.47
2743,162202.77
2744,152565.22
2745,124065.92
2746,148265.95
2747,153881.05
2748,132121.5
2749,141062.14
2750,134795.1
2751,145947.7
2752,210253.6
2753,163246.06
2754,209479.69
2755,142326.53
2756,86179.48
2757,63443.008
2758,103590.3
2759,180662.9
2760,129460.79
2761,150403.73
2762,151361.08
2763,199353.53
2764,171595.7
2765,274675.88
2766,133083.31
2767,95027.42
2768,124287.91
2769,142816.31
2770,155814.27
2771,124617.06
2772,111828.31
2773,180860.97
2774,137308.47
2775,131882.55
2776,168117.9
2777,155714.38
2778,136787.31
2779,135672.2
2780,107131.78
2781,104885.67
2782,102402.41
2783,119496.7
2784,133608.58
2785,145660.19
2786,80782.23
2787,118756.49
2788,90209.54
2789,238643.03
2790,94517.66
2791,122931.44
2792,40853.176
2793,165212.9
2794,86569.04
2795,132185.42
2796,105132.87
2797,221065.25
2798,104824.02
2799,120962.27
2800,68293.55
2801,117184.58
2802,142757.64
2803,155672.77
2804,167088.58
2805,92497.47
2806,103276.56
2807,159712.61
2808,150009.19
2809,134911.58
2810,139467.86
2811,150677.45
2812,151208.17
2813,143859.9
2814,144021.2
2815,98012.89
2816,253818.38
2817,144619.95
2818,121666.79
2819,188826.47
2820,128691.164
2821,106217.02
2822,210349.27
2823,226198.84
2824,190321.31
2825,159061.55
2826,122821.54
2827,131622.28
2828,223274.34
2829,193804.53
2830,218397.92
2831,186230.16
2832,213411.53
2833,282503.75
2834,190066.42
2835,212886.66
2836,178145.69
2837,162880.92
2838,136731.7
2839,183033.39
2840,194947.25
2841,201817.64
2842,226753.25
2843,143324.88
2844,160607.86
2845,128913.25
2846,206825.95
2847,197648.39
2848,214302.52
2849,204402.98
2850,282310.1
2851,228448.53
2852,246027.7
2853,224362.6
2854,142555.23
2855,201785.8
2856,204754.45
2857,177844.05
2858,204588.81
2859,139664.9
2860,126830.82
2861,134826.34
2862,177896.42
2863,123523.58
2864,247373.38
2865,139554.17
2866,148829.3
2867,110954.53
2868,133160.12
2869,117818.4
2870,160339.56
2871,105692.97
2872,48085.254
2873,100935.07
2874,148063.98
2875,112944.84
2876,152898.89
2877,150495.2
2878,183210.61
2879,140263.47
2880,112736.24
2881,203962.11
2882,177704.69
2883,165157.7
2884,177416.3
2885,187626.9
2886,227115.75
2887,107543.84
2888,130612.23
2889,73264.29
2890,94202.87
2891,118486.17
2892,36209.414
2893,91942.97
2894,43238.617
2895,346441.28
2896,273464.62
2897,226304.42
2898,164017.05
2899,216795.42
2900,152147.33
2901,240672.4
2902,177776.03
2903,355161.3
2904,353686.66
2905,127309.97
2906,208102.03
2907,104812.73
2908,132794.22
2909,144001.55
2910,80710.34
2911,101322.836
2912,147541.23
2913,95743.305
2914,76110.26
2915,78075.5
2916,98586.75
2917,168584.9
2918,115072.52
2919,236480.89
