Id,SalePrice
1894,128014.94
1895,151583.56
1896,136379.45
1897,150011.02
1898,107899.234
1899,153854.05
1900,186177.66
1901,194576.61
1902,153300.61
1903,246209.77
1904,147932.23
1905,204039.62
1906,188874.05
1907,274769.38
1908,127134.05
1909,138168.94
1910,125957.39
1911,236821.62
1912,241718.73
1913,138812.6
1914,45256.18
1915,307059.06
1916,75288.625
1917,254951.72
1918,138948.42
1919,160883.88
1920,146305.81
1921,390885.12
1922,309811.88
1923,208855.28
1924,214751.25
1925,205624.84
1926,366217.38
1927,129354.875
1928,152027.25
1929,122974.82
1930,125518.71
1931,141947.08
1932,144736.42
1933,157337.02
1934,187843.62
1935,170676.88
1936,191860.98
1937,180709.55
1938,183775.66
1939,243076.38
1940,179837.52
1941,177493.02
1942,191891.97
1943,195253.9
1944,311949.38
1945,375987.2
1946,158212.25
1947,358487.25
1948,210635.36
1949,221512.58
1950,174864.08
1951,257140.23
1952,215084.23
1953,173653.3
1954,204553.4
1955,131116.06
1956,308324.8
1957,162691.97
1958,320053.75
1959,132668.69
1960,106514.266
1961,130425.625
1962,102677.555
1963,112569.91
1964,121435.78
1965,152778.53
1966,160932.98
1967,292639.8
1968,450622.7
1969,379905.75
1970,457550.1
1971,494381.94
1972,381381.97
1973,267532.44
1974,320234.9
1975,403001.9
1976,274407.84
1977,361421.44
1978,378599.06
1979,331169.1
1980,191784.38
1981,332965.03
1982,235880.11
1983,209843.17
1984,166560.73
1985,206879.83
1986,207489.55
1987,180662.02
1988,172534.02
1989,189175.83
1990,208598.52
1991,214589.33
1992,220131.73
1993,163121.88
1994,254658.66
1995,188080.36
1996,244456.16
1997,275427.16
1998,347376.47
1999,248958.78
2000,295871.1
2001,264271.94
2002,230696.67
2003,236800.14
2004,231789.48
2005,236461.42
2006,224851.83
2007,251280.08
2008,211757.22
2009,180951.33
2010,180416.02
2011,140713.08
2012,178510.64
2013,183717.47
2014,185343.94
2015,202376.7
2016,191324.52
2017,197628.36
2018,122592.6
2019,133735.47
2020,109790.78
2021,123833.43
2022,197663.17
2023,148148.28
2024,236882.83
2025,385019.25
2026,175767.27
2027,161071.55
2028,168632.92
2029,196813.98
2030,268843.66
2031,250914.9
2032,272661.88
2033,258171.17
2034,180222.05
2035,221970.38
2036,192258.78
2037,194702.56
2038,306959.3
2039,214361.98
2040,449998.97
2041,270521.53
2042,208950.25
2043,159480.75
2044,187286.69
2045,206425.3
2046,143250.19
2047,145426.44
2048,137989.1
2049,147786.69
2050,182051.08
2051,119424.016
2052,137198.19
2053,143544.12
2054,83190.39
2055,124087.77
2056,133873.34
2057,123239.16
2058,216754.58
2059,137610.06
2060,154328.58
2061,171922.9
2062,135923.97
2063,113492.695
2064,142293.3
2065,139439.3
2066,175981.52
2067,127208.61
2068,139847.9
2069,76199.76
2070,102744.66
2071,100367.57
2072,101786.305
2073,134342.7
2074,195779.77
2075,145761.05
2076,131233.47
2077,151515.84
2078,129577.664
2079,131045.02
2080,118515.07
2081,126508.516
2082,123529.0
2083,145453.28
2084,115974.66
2085,143061.89
2086,87944.0
2087,119633.08
2088,106590.37
2089,97426.38
2090,140429.34
2091,136804.05
2092,142617.6
2093,139971.31
2094,126549.26
2095,163545.31
2096,81312.69
2097,91080.42
2098,145200.95
2099,51063.902
2100,118898.41
2101,113793.41
2102,146497.67
2103,104161.35
2104,131331.12
2105,119711.19
2106,65643.414
2107,274303.06
2108,117175.984
2109,115447.45
2110,126481.43
2111,155538.77
2112,134882.25
2113,132363.4
2114,102022.14
2115,158751.03
2116,110346.54
2117,147926.42
2118,133687.77
2119,112158.88
2120,113669.1
2121,90078.25
2122,106844.086
2123,95593.984
2124,174166.55
2125,131415.33
2126,166383.84
2127,174322.25
2128,134765.81
2129,119074.37
2130,153853.81
2131,181153.5
2132,114390.016
2133,120438.4
2134,128821.25
2135,101250.17
2136,81750.22
2137,100730.516
2138,133917.81
2139,162681.78
2140,122811.945
2141,138207.7
2142,131708.16
2143,148048.64
2144,116582.05
2145,135726.39
2146,140570.64
2147,164434.95
2148,126697.12
2149,139146.14
2150,236788.88
2151,139054.9
2152,194323.7
2153,156396.9
2154,107476.99
2155,141161.9
2156,242988.28
2157,211653.16
2158,239322.05
2159,200910.75
2160,167768.88
2161,255189.55
2162,448253.3
2163,324130.7
2164,261069.31
2165,182043.86
2166,151161.0
2167,205624.38
2168,198827.05
2169,187859.0
2170,221855.62
2171,133800.39
2172,132539.33
2173,146629.56
2174,232600.84
2175,302460.75
2176,302986.22
2177,249090.22
2178,203295.0
2179,141523.7
2180,210250.45
2181,188632.73
2182,215608.45
2183,196967.44
2184,128929.22
2185,99372.9
2186,156810.44
2187,144689.19
2188,156038.97
2189,190033.33
2190,75193.555
2191,75475.28
2192,84257.07
2193,96390.36
2194,97543.1
2195,111054.77
2196,115426.02
2197,138261.6
2198,163331.31
2199,176812.03
2200,144707.11
2201,140967.6
2202,224106.95
2203,190009.48
2204,203279.98
2205,128033.58
2206,136141.6
2207,202875.31
2208,210986.7
2209,219031.45
2210,129417.12
2211,128709.93
2212,123124.77
2213,112139.84
2214,156964.62
2215,103342.1
2216,137743.31
2217,63027.996
2218,76726.95
2219,70247.43
2220,99956.26
2221,310083.62
2222,215566.81
2223,269154.22
2224,197324.77
2225,135962.73
2226,173799.22
2227,182382.94
2228,281232.47
2229,227745.3
2230,161751.3
2231,199518.11
2232,186727.0
2233,184802.12
2234,256785.61
2235,195695.62
2236,275153.7
2237,341984.44
2238,207442.12
2239,118625.34
2240,156097.14
2241,156704.8
2242,138383.94
2243,137581.72
2244,102694.22
2245,86381.56
2246,140451.39
2247,94012.05
2248,136410.61
2249,131943.62
2250,137185.42
2251,137681.81
2252,187704.62
2253,165116.22
2254,182592.89
2255,209752.34
2256,184871.1
2257,208709.2
2258,169518.2
2259,176280.83
2260,147917.64
2261,170940.97
2262,191242.42
2263,330319.25
2264,465715.28
2265,170324.05
2266,316964.62
2267,363491.84
2268,361608.84
2269,148353.1
2270,182910.61
2271,212854.55
2272,204436.52
2273,155531.69
2274,171606.83
2275,162056.53
2276,195258.25
2277,192631.5
2278,157481.19
2279,118576.05
2280,101056.6
2281,166792.0
2282,187668.03
2283,95992.28
2284,119576.92
2285,146936.69
2286,138178.83
2287,324762.56
2288,280057.72
2289,394190.0
2290,438165.78
2291,308783.94
2292,387722.72
2293,500233.9
2294,431215.22
2295,454426.38
2296,247806.05
2297,293930.12
2298,264858.03
2299,428845.75
2300,326877.44
2301,235538.62
2302,222522.45
2303,254617.9
2304,225189.67
2305,188297.11
2306,185209.78
2307,183262.78
2308,215677.72
2309,278990.25
2310,210766.67
2311,185432.0
2312,174322.64
2313,171644.89
2314,173138.12
2315,172829.53
2316,189231.08
2317,187070.11
2318,175730.84
2319,176832.47
2320,180378.33
2321,259756.52
2322,174175.25
2323,189278.44
2324,160359.31
2325,210101.92
2326,162185.44
2327,209566.33
2328,228217.97
2329,184560.4
2330,174464.94
2331,326478.0
2332,438818.6
2333,308554.28
2334,241856.44
2335,253723.83
2336,329831.7
2337,206836.89
2338,270617.7
2339,240396.75
2340,394496.4
2341,223076.31
2342,243818.95
2343,221256.6
2344,226192.05
2345,221460.88
2346,205541.7
2347,203712.42
2348,226559.5
2349,171548.27
2350,246833.12
2351,246500.03
2352,256602.27
2353,236147.42
2354,141252.44
2355,165386.28
2356,158283.58
2357,197815.88
2358,197845.83
2359,124786.85
2360,126463.48
2361,136007.06
2362,230285.77
2363,128562.75
2364,155421.73
2365,214731.78
2366,198538.1
2367,233181.83
2368,207642.56
2369,219552.47
2370,188363.45
2371,189272.89
2372,200591.78
2373,288057.72
2374,297338.7
2375,243800.95
2376,283882.8
2377,363231.75
2378,133345.23
2379,184602.69
2380,146098.66
2381,161633.72
2382,192293.84
2383,199639.53
2384,216786.52
2385,156519.27
2386,139083.14
2387,133283.78
2388,106140.02
2389,133865.4
2390,142535.69
2391,131528.31
2392,114485.81
2393,162570.1
2394,144115.39
2395,212662.88
2396,142123.55
2397,185833.77
2398,133325.58
2399,51707.652
2400,57142.586
2401,115967.89
2402,138898.39
2403,135800.12
2404,144549.38
2405,154563.56
2406,138045.62
2407,136879.75
2408,129921.73
2409,133911.98
2410,180184.56
2411,126336.125
2412,143599.75
2413,133566.39
2414,133445.31
2415,138545.44
2416,138136.42
2417,127535.0
2418,122752.1
2419,146738.69
2420,131387.98
2421,148787.55
2422,114232.58
2423,132558.58
2424,153659.58
2425,202996.92
2426,136545.84
2427,128481.23
2428,194942.62
2429,107996.22
2430,131693.34
2431,141685.58
2432,140009.28
2433,145142.11
2434,141485.84
2435,158002.47
2436,103283.25
2437,128889.68
2438,127891.21
2439,105207.13
2440,134743.06
2441,117133.06
2442,105009.8
2443,124322.54
2444,120491.92
2445,81625.77
2446,142285.77
2447,168085.44
2448,144149.12
2449,119810.54
2450,152843.55
2451,131237.23
2452,234868.47
2453,84018.57
2454,126318.46
2455,105461.14
2456,139244.12
2457,133414.58
2458,135738.75
2459,120673.6
2460,159359.33
2461,123130.945
2462,138116.53
2463,131657.7
2464,191842.27
2465,133798.58
2466,112147.05
2467,153087.3
2468,94497.0
2469,94369.016
2470,198084.4
2471,221081.7
2472,208602.17
2473,96940.03
2474,99923.805
2475,198116.84
2476,114772.79
2477,129433.83
2478,168494.31
2479,136136.14
2480,137500.14
2481,133471.97
2482,126969.484
2483,115123.85
2484,126211.914
2485,126262.73
2486,153119.89
2487,227349.08
2488,164136.22
2489,155719.39
2490,145690.55
2491,83639.15
2492,185306.89
2493,156231.66
2494,188476.02
2495,87649.29
2496,232464.78
2497,147174.31
2498,120579.04
2499,89982.06
2500,121880.99
2501,136024.19
2502,160416.08
2503,91613.04
2504,198556.31
2505,212296.72
2506,266300.1
2507,317560.75
2508,272150.44
2509,204104.23
2510,234189.86
2511,175275.14
2512,195524.72
2513,216738.12
2514,245650.64
2515,155840.05
2516,158543.33
2517,139168.12
2518,151016.56
2519,221363.14
2520,211616.25
2521,189159.44
2522,217770.17
2523,132446.7
2524,143517.48
2525,148277.98
2526,140050.75
2527,119352.41
2528,130998.15
2529,129726.23
2530,133928.78
2531,220101.73
2532,212579.55
2533,189969.05
2534,237502.25
2535,299240.75
2536,230761.45
2537,216273.28
2538,177752.73
2539,181455.9
2540,170918.36
2541,181333.12
2542,147101.4
2543,132903.28
2544,128679.04
2545,129015.86
2546,141254.08
2547,136202.94
2548,139988.92
2549,155057.97
2550,304523.84
2551,145938.78
2552,128568.984
2553,78071.836
2554,102259.77
2555,120129.34
2556,105882.27
2557,116662.79
2558,174659.38
2559,158449.86
2560,141156.36
2561,156128.17
2562,135167.17
2563,157691.52
2564,205592.02
2565,139587.38
2566,165464.06
2567,133381.23
2568,233287.1
2569,209350.83
2570,128961.89
2571,157571.25
2572,161717.52
2573,228704.98
2574,259692.05
2575,133521.34
2576,128012.86
2577,160697.03
2578,100303.67
2579,83492.625
2580,144661.42
2581,149302.48
2582,134464.4
2583,263880.06
2584,150895.97
2585,173991.11
2586,189700.17
2587,203495.34
2588,158069.8
2589,149575.1
2590,198994.03
2591,210171.92
2592,219220.06
2593,255382.77
2594,181522.25
2595,205937.31
2596,327397.0
2597,184554.08
2598,262636.7
2599,255196.23
2600,203816.14
2601,146026.75
2602,99844.945
2603,86732.6
2604,82677.61
2605,93981.87
2606,142907.97
2607,184403.77
2608,176690.84
2609,151804.8
2610,108357.58
2611,162036.98
2612,154092.17
2613,131146.97
2614,127347.19
2615,145516.66
2616,140585.25
2617,200570.72
2618,209384.75
2619,204799.19
2620,192533.06
2621,183733.2
2622,182001.33
2623,260944.03
2624,266859.1
2625,279334.25
2626,167022.44
2627,163095.17
2628,453289.38
2629,545129.9
2630,378759.72
2631,442245.12
2632,462767.9
2633,337902.75
2634,382447.84
2635,154949.88
2636,200191.95
2637,175665.25
2638,252857.33
2639,191842.66
2640,154303.88
2641,120700.52
2642,196303.72
2643,115038.1
2644,137940.61
2645,101677.64
2646,100844.54
2647,114084.46
2648,139812.77
2649,127286.4
2650,142705.75
2651,154076.3
2652,438469.12
2653,249329.77
2654,234279.55
2655,379484.06
2656,282959.4
2657,306708.03
2658,257115.23
2659,317285.12
2660,325437.8
2661,332257.6
2662,351280.88
2663,280865.8
2664,272091.7
2665,326892.78
2666,292972.47
2667,164293.39
2668,178055.16
2669,168764.48
2670,280669.7
2671,183182.42
2672,186086.4
2673,206919.67
2674,206216.97
2675,163330.1
2676,187625.06
2677,202846.62
2678,248288.92
2679,292331.8
2680,280468.97
2681,449247.88
2682,409594.25
2683,578034.94
2684,308528.2
2685,406278.72
2686,243080.89
2687,338327.2
2688,228036.4
2689,203266.16
2690,511170.2
2691,191374.38
2692,132880.17
2693,178088.77
2694,130682.336
2695,186860.86
2696,177243.66
2697,189845.03
2698,188259.53
2699,171123.02
2700,161790.06
2701,149179.56
2702,124575.586
2703,120500.36
2704,149271.98
2705,129524.78
2706,114431.35
2707,118367.05
2708,139653.1
2709,102560.055
2710,123236.53
2711,304204.94
2712,423871.88
2713,175029.92
2714,164542.36
2715,185400.86
2716,162066.1
2717,190575.75
2718,231866.94
2719,148598.08
2720,171033.4
2721,136503.84
2722,156769.75
2723,137662.06
2724,126390.195
2725,136849.44
2726,143366.02
2727,178177.08
2728,170916.34
2729,148393.67
2730,142786.9
2731,130255.93
2732,118253.09
2733,166551.55
2734,144601.66
2735,135149.27
2736,136817.64
2737,125694.66
2738,135122.48
2739,166084.83
2740,129686.32
2741,146977.75
2742,151643.83
2743,159288.86
2744,157830.16
2745,126117.266
2746,146998.02
2747,154662.72
2748,136404.66
2749,142210.73
2750,132903.47
2751,143341.2
2752,210120.61
2753,161697.5
2754,208096.77
2755,135335.62
2756,86657.87
2757,62150.402
2758,101007.64
2759,179137.97
2760,126469.84
2761,151017.12
2762,153327.73
2763,198344.8
2764,171452.38
2765,272446.44
2766,136937.77
2767,94740.84
2768,125711.74
2769,139386.31
2770,158727.61
2771,125492.55
2772,114258.43
2773,178490.14
2774,137498.52
2775,133280.55
2776,163705.17
2777,154665.16
2778,131720.0
2779,133303.44
2780,106606.836
2781,105314.96
2782,99835.695
2783,121245.195
2784,130591.7
2785,146691.86
2786,79594.46
2787,119641.9
2788,91697.695
2789,238567.25
2790,94609.83
2791,118636.234
2792,40367.086
2793,165394.73
2794,88644.09
2795,132236.9
2796,102313.984
2797,220544.52
2798,106730.71
2799,119419.68
2800,71820.91
2801,117363.73
2802,141988.2
2803,156097.8
2804,162706.5
2805,97770.99
2806,102731.13
2807,160016.3
2808,151669.11
2809,134823.2
2810,137237.73
2811,152051.56
2812,149866.22
2813,142269.33
2814,144140.28
2815,97732.06
2816,254362.89
2817,144031.64
2818,122953.71
2819,187140.89
2820,131266.67
2821,106859.305
2822,209192.9
2823,226268.84
2824,190629.4
2825,158232.67
2826,125200.87
2827,137036.27
2828,223769.4
2829,189359.75
2830,217907.25
2831,183164.7
2832,219280.3
2833,281021.6
2834,191011.33
2835,214253.14
2836,179238.95
2837,161276.66
2838,143316.16
2839,182098.75
2840,197808.34
2841,204005.88
2842,220643.38
2843,146362.62
2844,158042.97
2845,128416.19
2846,206379.45
2847,195987.25
2848,216473.39
2849,200977.58
2850,280660.25
2851,228526.5
2852,241678.39
2853,224169.8
2854,142149.28
2855,200456.45
2856,202656.75
2857,178729.69
2858,205638.98
2859,139524.02
2860,126553.36
2861,135769.6
2862,177968.34
2863,126504.125
2864,247955.27
2865,140147.06
2866,148213.42
2867,103353.984
2868,132235.12
2869,118200.13
2870,159804.0
2871,100961.305
2872,50133.676
2873,98948.23
2874,145511.42
2875,114105.62
2876,153417.34
2877,147441.33
2878,182814.45
2879,140935.33
2880,114767.625
2881,201458.72
2882,183546.64
2883,174444.02
2884,179196.31
2885,193035.88
2886,227850.66
2887,105744.04
2888,139360.42
2889,67266.12
2890,97282.66
2891,122076.77
2892,36811.86
2893,92252.38
2894,43918.684
2895,344050.44
2896,270554.4
2897,227546.81
2898,167001.83
2899,212765.03
2900,152849.36
2901,239003.56
2902,179048.61
2903,356401.03
2904,351460.0
2905,123122.42
2906,201033.3
2907,105009.76
2908,132182.17
2909,139537.27
2910,80181.75
2911,99763.16
2912,145541.58
2913,93796.79
2914,75681.445
2915,78997.68
2916,97284.125
2917,166902.69
2918,115439.07
2919,235918.77
